HOUSEID,URBRUR,HOMEOWN,RATIO16V,RATIO16W,RATIOWV,TRAVDAY,HHNUMBIK,TELCELL,TELLAND,HHFAMINC,HHTOTD,NUMADLT,HHSIZE,CNTTDHH,HHVEHCNT,WRKCOUNT,DRVRCNT,HHSTATE,HTPPOPDN,HTHRESDN,HTEEMPDN
5M0015906,1,1,1,2,0.5,7,0,2,1,8,8,2,3,27,2,1,2,TX,300,150,150
5M0015908,2,1,1,0,0,7,0,1,1,14,8,2,2,2,2,0,2,TX,50,25,25
5M0015911,1,2,1,1,1,7,0,1,1,7,8,1,1,4,1,1,1,TX,300,150,150
5M0015915,1,1,1,1,1,7,0,1,3,18,7,2,3,6,2,2,2,TX,3000,2000,1500
5M0015918,1,1,2,0,0,7,1,1,1,10,7,2,2,12,1,0,2,TX,7000,2000,3000
5M0015919,1,1,1,0,0,7,0,1,1,10,7,2,2,8,2,0,2,TX,3000,2000,1500
5M0015922,1,1,1.3333,0,0,1,0,0,2,-7,8,3,4,19,3,0,4,TX,750,150,150
5M0015925,2,1,1,0,0,7,2,1,1,12,7,2,2,8,2,0,2,TX,50,25,25
5M0015932,2,1,1,1,1,7,1,0,2,4,5,2,6,26,3,3,2,TX,50,25,25
5M0015933,1,1,1,1,1,1,0,0,1,12,8,1,1,6,1,1,1,TX,50,25,25
5M0015937,1,2,1,1,1,1,0,1,1,14,8,1,1,4,1,1,1,TX,17000,6000,5000
5M0015944,2,1,1,2,0.5,1,0,1,1,-7,8,2,2,4,2,1,2,TX,300,150,75
5M0015948,2,1,1,0,0,1,0,1,1,12,8,1,1,5,1,0,1,TX,300,150,75
5M0015954,1,1,1,1,1,1,2,2,1,-7,8,2,2,2,2,2,2,TX,1500,700,750
5M0015955,1,1,1,1,1,1,0,1,1,14,8,2,4,12,2,2,2,TX,7000,2000,3000
5M0015957,1,1,1,1,1,1,2,1,1,11,8,2,2,2,2,2,2,TX,7000,2000,3000
5M0015971,2,1,0.6667,2,0.3333,1,0,0,2,12,7,2,5,16,3,1,2,TX,300,150,75
5M0015973,2,1,1,1,1,6,0,1,2,-7,8,2,2,3,2,2,2,TX,50,25,25
5M0015974,1,1,1,1.5,0.6667,1,4,3,1,14,7,3,3,11,3,2,3,TX,750,700,350
5M0016007,1,1,0,3,0,4,0,0,1,2,7,3,4,6,0,1,2,TX,300,150,75
5M0016009,1,1,1,0,0,4,0,1,1,5,7,1,1,6,1,0,1,TX,50,25,25
5M0016011,1,1,0.5,0,0,4,2,2,2,12,7,1,3,10,2,0,1,TX,3000,700,750
5M0016019,1,1,1,1,1,5,0,1,1,6,9,2,3,10,2,2,2,TX,50,25,25
5M0016022,1,1,1,1,1,4,0,1,1,10,7,1,1,4,1,1,1,TX,1500,700,750
5M0016024,1,1,1,1,1,1,0,1,1,18,6,2,2,2,2,2,2,TX,50,25,25
5M0016025,1,1,0.3333,0.3333,1,4,0,1,1,8,7,1,5,3,3,3,3,TX,300,150,150
5M0016032,1,1,0.6667,2,0.3333,7,2,1,1,17,8,2,4,12,3,1,2,TX,1500,700,750
5M0016037,1,1,2,0,0,4,0,0,2,-7,7,2,2,10,1,0,0,TX,7000,2000,3000
5M0016040,1,1,1,1,1,2,1,2,1,10,6,2,3,6,2,2,2,TX,3000,700,1500
5M0016044,1,1,2,2,1,4,3,1,5,-7,7,2,2,0,1,1,2,TX,50,25,25
5M0016045,1,1,1,1,1,4,0,0,1,8,7,1,1,4,1,1,1,TX,7000,2000,3000
5M0016046,1,1,1,2,0.5,7,2,1,1,17,8,2,4,8,2,1,3,TX,750,150,150
5M0016053,1,1,1,1,1,4,0,2,2,17,7,3,3,10,3,3,3,TX,7000,2000,3000
5M0016054,1,1,1,2,0.5,4,2,1,2,18,7,2,2,6,2,1,2,TX,3000,2000,1500
5M0016061,1,1,1,2,0.5,6,0,4,1,18,8,4,4,14,4,2,4,TX,1500,700,750
5M0016073,1,1,1,1.5,0.6667,6,1,2,2,18,8,3,4,25,3,2,3,TX,7000,2000,1500
5M0016088,1,1,0.6667,1,0.6667,6,0,0,1,7,8,2,2,11,3,2,2,TX,50,25,25
5M0016097,1,2,1,1,1,6,1,1,1,8,8,1,2,7,1,1,1,TX,3000,2000,1500
5M0016102,1,2,1,1,1,6,0,0,1,-7,8,2,3,4,2,2,2,TX,750,150,150
5M0016105,2,1,0.5,1,0.5,6,1,2,2,18,8,2,4,12,4,2,2,TX,50,25,25
5M0016106,1,1,2,0,0,7,0,0,1,-7,9,2,2,0,1,0,1,TX,3000,2000,1500
5M0016128,2,1,1,1,1,4,1,2,1,14,7,2,2,4,2,2,2,TX,300,150,75
5M0016130,1,1,1,0,0,7,0,1,2,-7,8,1,1,2,1,0,1,TX,50,150,25
5M0016131,2,1,0.5,0,0,7,0,0,1,6,8,1,1,2,2,0,1,TX,50,25,25
5M0016132,2,1,0.5,1,0.5,7,1,1,1,7,8,1,1,7,2,1,1,TX,50,25,25
5M0016143,1,1,1,2,0.5,7,2,0,1,-7,8,2,2,4,2,1,1,TX,1500,700,350
5M0016144,1,2,1,1,1,7,0,0,1,2,7,2,2,8,2,2,2,TX,1500,700,1500
5M0016147,1,1,1,1,1,7,1,0,1,6,8,1,2,0,1,1,1,TX,3000,700,750
5M0016148,2,1,1.5,1,1.5,7,0,2,2,3,8,3,4,9,2,3,2,TX,50,25,25
5M0016158,1,1,1,2,0.5,7,0,2,1,18,8,2,2,3,2,1,2,TX,1500,700,750
5M0016170,2,1,1,2,0.5,7,0,1,1,13,8,2,2,8,2,1,2,TX,750,150,150
5M0016175,1,1,1,1,1,7,2,2,2,18,8,2,2,16,2,2,2,TX,7000,2000,3000
5M0016176,1,1,1,2,0.5,7,1,1,1,7,8,2,7,12,2,1,2,TX,300,150,150
5M0016179,2,1,0.6667,1,0.6667,7,1,2,1,11,8,2,2,15,3,2,2,TX,50,25,25
5M0016180,2,1,1,0,0,7,2,1,2,7,8,1,2,12,1,0,1,TX,50,25,25
5M0016184,2,2,1,1,1,7,0,1,1,3,8,1,1,5,1,1,1,TX,50,25,25
5M0016194,1,1,1,1,1,3,0,2,2,-7,7,2,3,14,2,2,2,TX,50,25,25
5M0016196,2,2,0.6667,1,0.6667,7,0,1,1,10,8,2,2,17,3,2,2,TX,50,25,25
5M0016197,1,1,1,2,0.5,7,1,2,1,11,8,2,4,9,2,1,2,TX,3000,2000,1500
5M0016199,1,2,1,1,1,7,0,2,1,16,8,2,2,14,2,2,2,TX,300,150,150
5M0016202,1,1,1,1.5,0.6667,7,1,3,2,3,8,3,3,3,3,2,3,TX,3000,2000,1500
5M0016207,1,1,1,1,1,1,0,2,1,-7,8,2,2,7,2,2,2,TX,300,150,75
5M0016215,1,1,0.6667,1,0.6667,1,1,2,1,7,8,2,2,9,3,2,2,TX,300,150,150
5M0016216,1,1,1,1.5,0.6667,1,2,1,1,13,8,2,4,23,3,2,4,TX,3000,2000,1500
5M0016217,1,1,1,2,0.5,1,0,2,1,7,8,2,2,12,2,1,2,TX,3000,2000,1500
5M0016223,2,1,0.25,1,0.25,5,1,1,1,18,10,2,2,11,8,2,2,TX,50,25,25
5M0016227,1,1,0.6667,0,0,1,0,0,1,3,8,2,2,18,3,0,2,TX,750,700,350
5M0016228,1,1,1,1,1,1,2,2,1,8,8,1,3,6,2,2,2,TX,300,150,150
5M0016242,1,1,1,0,0,3,0,1,2,13,7,1,1,4,1,0,1,TX,300,150,75
5M0016244,2,1,1,1,1,2,0,1,1,7,6,2,4,4,2,2,2,TX,750,150,150
5M0016249,1,1,1,1,1,1,0,1,2,18,6,2,2,5,2,2,2,TX,1500,700,750
5M0016250,1,1,1,0,0,1,0,0,1,11,6,2,2,6,2,0,1,TX,300,25,25
5M0016252,2,1,1,2,0.5,1,2,0,1,5,6,2,2,2,2,1,2,TX,1500,700,750
5M0016260,2,1,1,1,1,1,1,2,1,8,6,2,3,16,2,2,2,TX,750,700,350
5M0016271,2,1,0.5,1,0.5,1,0,1,1,10,6,1,1,3,2,1,1,TX,50,25,25
5M0016272,1,1,0.6667,1,0.6667,4,1,2,2,18,7,2,4,10,3,2,2,TX,7000,2000,3000
5M0016289,1,1,0.25,1,0.25,1,0,0,1,15,6,1,1,4,4,1,1,TX,3000,700,1500
5M0016291,1,1,1,2,0.5,1,3,0,1,14,6,2,4,16,2,1,2,TX,750,150,350
5M0016299,1,1,1,1.5,0.6667,1,0,1,1,12,6,3,3,3,3,2,3,TX,7000,2000,3000
5M0016300,1,3,1,1,1,3,2,2,1,10,6,2,3,12,2,2,2,TX,300,150,75
5M0016302,1,2,1,2,0.5,1,0,0,1,1,6,2,4,8,2,1,2,TX,300,150,150
5M0016309,1,1,1,1.5,0.6667,1,4,2,1,-7,6,2,3,18,3,2,3,TX,750,700,750
5M0016311,1,2,3,3,1,2,3,0,1,1,7,1,6,10,1,1,2,TX,1500,700,750
5M0016318,2,1,1,1,1,2,0,2,2,18,7,2,2,10,2,2,2,TX,50,25,25
5M0016319,2,1,1,2,0.5,2,2,2,2,8,7,2,2,4,2,1,2,TX,50,25,25
5M0016322,1,1,0.6667,2,0.3333,2,2,2,1,18,7,2,2,4,3,1,2,TX,3000,700,1500
5M0016329,1,1,1,2,0.5,2,0,2,1,18,7,2,2,12,2,1,2,TX,750,700,350
5M0016331,2,1,1,1,1,2,0,0,1,9,7,2,2,4,2,2,2,TX,50,25,25
5M0016334,1,1,1,1,1,2,2,2,1,12,7,2,4,16,2,2,2,TX,7000,2000,3000
5M0016338,1,1,1,1,1,2,0,2,1,7,7,2,2,13,2,2,2,TX,300,150,150
5M0016344,2,1,0.6667,2,0.3333,2,0,0,1,7,7,2,2,4,3,1,2,TX,50,25,25
5M0016345,1,2,1,1,1,2,0,1,2,9,7,2,2,5,2,2,2,TX,17000,4000,5000
5M0016351,1,1,1,1,1,2,0,1,1,8,7,2,2,5,2,2,2,TX,3000,2000,1500
5M0016352,2,1,1,1,1,2,2,1,1,3,7,2,3,0,2,2,2,TX,50,25,25
5M0016371,1,1,1,0,0,2,0,0,1,7,7,1,1,5,1,0,1,TX,3000,2000,1500
5M0016376,1,1,1,1,1,2,0,1,1,10,7,1,1,5,1,1,1,TX,7000,2000,3000
5M0016379,2,1,1,1,1,3,2,2,1,14,7,2,7,21,2,2,2,TX,3000,700,1500
5M0016392,1,1,1,1,1,4,2,2,3,12,7,2,3,12,2,2,2,TX,1500,700,750
5M0016396,2,3,2,2,1,2,1,0,1,6,7,2,4,8,1,1,2,TX,1500,150,150
5M0016397,1,1,1,1,1,2,1,1,1,17,7,1,2,2,1,1,1,TX,1500,700,350
5M0016398,1,2,1,1,1,2,1,1,1,-7,7,2,2,6,2,2,2,TX,750,700,350
5M0016399,1,1,1,2,0.5,2,-7,1,1,-7,7,2,2,4,2,1,2,TX,750,150,350
5M0016401,2,2,1,1,1,2,2,0,1,4,7,1,1,0,1,1,1,TX,1500,700,350
5M0016403,1,1,1,2,0.5,2,0,2,1,4,7,2,2,2,2,1,1,TX,50,25,25
5M0016404,2,1,0.6667,1,0.6667,3,3,2,1,8,8,2,5,10,3,2,2,TX,300,150,150
5M0016418,1,2,0,1,0,3,0,1,1,2,7,1,1,4,0,1,1,TX,7000,2000,3000
5M0016419,1,1,1,1,1,3,2,1,1,15,7,2,4,22,2,2,2,TX,750,700,350
5M0016422,2,1,0.6667,1,0.6667,3,0,0,1,10,7,2,2,6,3,2,2,TX,50,25,25
5M0016424,1,1,1.5,1.5,1,3,2,1,1,8,7,2,4,22,2,2,2,TX,1500,700,350
5M0016430,2,1,0.5,1,0.5,3,2,0,2,10,7,1,3,14,2,1,1,TX,50,25,25
5M0016432,2,2,0.5,1,0.5,3,1,0,1,2,7,1,2,13,2,1,1,TX,300,150,75
5M0016434,1,1,0.75,1.5,0.5,3,0,1,1,8,7,2,4,18,4,2,3,TX,300,150,75
5M0016453,2,1,1,0,0,3,0,1,1,5,7,2,2,6,2,0,2,TX,50,25,25
5M0016455,1,1,1,1,1,3,0,2,1,11,7,2,2,8,2,2,2,TX,3000,2000,1500
5M0016462,2,2,1,1,1,3,1,1,1,8,7,1,3,11,1,1,1,TX,50,25,25
5M0016463,2,1,0.3333,0,0,3,0,0,1,3,7,1,1,2,3,0,1,TX,50,25,25
5M0016479,1,1,1.5,3,0.5,4,0,0,2,-7,8,3,3,23,2,1,3,TX,7000,4000,5000
5M0016488,2,1,0.6667,0,0,4,0,0,1,2,7,2,2,8,3,0,2,TX,50,25,25
5M0016489,2,1,1,1,1,4,0,4,2,16,7,3,4,20,4,4,4,TX,300,150,75
5M0016490,2,2,1,1,1,4,0,0,1,4,7,2,3,12,2,2,2,TX,50,25,25
5M0016493,1,1,1,1,1,2,1,1,1,10,8,1,1,3,1,1,1,TX,7000,2000,3000
5M0016499,1,1,1,2,0.5,4,0,0,1,8,7,2,4,25,2,1,2,TX,7000,2000,3000
5M0016505,2,1,1,1,1,4,0,2,1,-7,7,2,2,2,2,2,2,TX,50,25,25
5M0016514,2,1,0.3333,1,0.3333,4,1,1,1,8,7,1,1,2,3,1,1,TX,50,25,25
5M0016529,2,1,1,0,0,4,0,1,1,12,7,2,2,2,2,0,2,TX,50,25,25
5M0016530,1,1,1,0,0,4,2,1,1,17,9,2,2,10,2,0,2,TX,300,150,25
5M0016531,1,1,0.5,0,0,4,1,1,1,3,7,1,1,8,2,0,1,TX,300,25,25
5M0016534,1,1,1,0,0,4,0,1,1,-7,7,1,1,8,1,0,1,TX,300,25,75
5M0016539,1,1,0.3333,1,0.3333,4,0,1,1,10,7,1,1,2,3,1,1,TX,7000,2000,3000
5M0016564,1,2,1,1,1,6,4,3,1,18,8,2,5,26,2,2,2,TX,750,700,350
5M0016568,1,1,1,0,0,6,0,0,1,2,8,2,2,0,2,0,2,TX,50,25,25
5M0016575,2,1,1,2,0.5,6,1,2,2,10,8,2,2,5,2,1,2,TX,1500,700,350
5M0016598,1,1,0.6667,2,0.3333,5,3,1,1,17,9,2,3,6,3,1,2,TX,50,25,25
5M0016599,1,2,2,2,1,6,0,0,1,5,8,2,2,4,1,1,2,TX,1500,700,750
5M0016602,1,1,1,1,1,6,3,2,1,10,8,2,7,46,2,2,2,TX,750,700,150
5M0016604,2,1,2,0,0,6,0,1,1,4,8,2,2,0,1,0,2,TX,50,25,25
5M0016605,1,1,0,2,0,6,0,0,1,2,8,1,3,6,0,1,0,TX,1500,700,350
5M0016611,1,1,1,2,0.5,6,4,1,3,6,8,2,6,12,2,1,2,TX,50,25,25
5M0016612,1,1,1,0,0,6,0,1,1,16,8,2,2,2,2,0,2,TX,1500,700,350
5M0016632,2,1,0.5,0,0,6,0,0,2,7,8,1,2,8,2,0,1,TX,50,25,25
5M0016640,2,1,1,1,1,7,0,2,3,12,5,4,4,11,4,4,4,TX,1500,700,350
5M0016650,1,1,2,2,1,6,3,2,2,8,8,3,5,8,2,2,2,TX,50,25,25
5M0016661,1,1,0.5,1,0.5,1,2,2,2,18,8,2,2,0,4,2,2,TX,300,150,150
5M0016685,2,2,0.75,3,0.25,7,2,2,2,4,9,3,4,19,4,1,3,TX,50,25,25
5M0016689,1,1,1,1,1,2,0,1,1,10,7,1,1,6,1,1,1,TX,7000,2000,3000
5M0016692,1,2,1,1,1,2,0,0,1,4,7,1,1,6,1,1,1,TX,7000,2000,3000
5M0016699,1,2,2,2,1,4,0,0,1,8,9,2,3,12,1,1,1,TX,3000,2000,1500
5M0016705,1,2,0,0,0,7,0,0,1,2,9,1,1,0,0,0,1,TX,7000,2000,3000
5M0016710,1,2,1,1,1,7,0,1,2,16,9,1,1,8,1,1,1,TX,7000,4000,5000
5M0016719,1,2,1,1,1,7,0,2,1,8,9,2,2,15,2,2,2,TX,7000,2000,3000
5M0016725,1,2,1,1,1,4,0,0,1,2,6,1,2,7,1,1,1,TX,750,700,350
5M0016737,1,2,1,2,0.5,1,0,0,1,6,9,2,2,1,2,1,2,TX,1500,700,750
5M0016738,2,1,0.6667,1,0.6667,1,0,2,1,12,9,2,2,2,3,2,2,TX,50,25,25
5M0016741,1,2,1,2,0.5,1,2,1,1,3,9,2,4,11,2,1,2,TX,1500,700,750
5M0016744,1,2,2,2,1,6,0,1,1,4,6,3,5,8,2,2,2,TX,1500,700,750
5M0016751,2,1,0.6667,1,0.6667,1,0,1,2,-7,9,2,2,8,3,2,2,TX,50,25,25
5M0016756,2,1,1,0,0,5,0,1,2,5,10,1,1,2,1,0,1,TX,50,25,25
5M0016767,1,2,1,2,0.5,1,0,0,1,6,9,2,5,14,2,1,2,TX,1500,700,350
5M0016768,2,2,2,2,1,1,0,0,1,8,9,2,5,0,1,1,2,TX,50,25,25
5M0016790,1,1,1,1,1,1,1,1,2,11,9,1,1,6,1,1,1,TX,300,150,75
5M0016798,1,1,1,1,1,1,0,0,1,9,9,2,4,5,2,2,2,TX,300,150,25
5M0016801,1,2,1,1,1,1,0,1,1,9,9,1,2,3,1,1,1,TX,7000,2000,3000
5M0016804,1,2,1,2,0.5,1,0,1,1,7,9,2,3,6,2,1,2,TX,300,150,150
5M0016815,1,1,1,0,0,1,1,1,1,6,9,1,1,2,1,0,1,TX,750,700,350
5M0016816,2,1,1.5,1.5,1,1,1,0,1,1,9,3,4,2,2,2,3,TX,50,25,25
5M0016822,1,1,1,1,1,1,0,2,2,8,8,2,2,6,2,2,2,TX,300,150,150
5M0016825,1,2,1.3333,1,1.3333,7,0,1,1,6,5,2,4,4,3,4,3,TX,1500,700,750
5M0016840,2,1,1.25,2.5,0.5,2,0,2,2,14,7,4,6,16,4,2,4,TX,50,25,25
5M0016850,1,2,2,2,1,2,0,2,2,4,7,2,2,8,1,1,2,TX,7000,4000,3000
5M0016867,1,2,1,2,0.5,2,0,0,1,5,7,2,3,13,2,1,2,TX,300,150,150
5M0016873,2,1,0.6667,1,0.6667,2,3,2,1,14,7,2,4,23,3,2,2,TX,50,25,25
5M0016887,1,1,1,1,1,2,1,0,1,10,7,2,5,14,2,2,2,TX,750,700,150
5M0016890,1,1,1,1,1,2,0,1,1,10,7,1,1,5,1,1,1,TX,1500,700,1500
5M0016891,1,1,1,0,0,2,1,1,1,-7,7,1,1,9,1,0,1,TX,1500,700,750
5M0016899,1,1,0.6667,2,0.3333,2,0,0,1,10,7,2,2,2,3,1,2,TX,50,25,25
5M0016912,2,1,0.6667,2,0.3333,2,0,1,1,-7,6,2,2,7,3,1,2,TX,50,25,25
5M0016918,2,1,1,2,0.5,3,0,1,1,17,7,2,2,2,2,1,2,TX,50,25,25
5M0016923,2,1,1,1,1,5,1,2,2,1,10,2,3,2,2,2,2,TX,50,25,25
5M0016929,2,1,0.6667,2,0.3333,3,0,0,2,12,7,2,2,7,3,1,2,TX,50,25,25
5M0016936,1,1,0.6667,0,0,3,0,1,1,-7,7,2,2,12,3,0,2,TX,750,700,150
5M0016938,2,1,0.6667,1,0.6667,3,2,2,1,-7,7,2,2,6,3,2,2,TX,50,25,25
5M0016947,2,1,0.3333,0,0,3,1,1,1,2,7,2,2,10,6,0,2,TX,50,25,25
5M0016954,1,1,1,1,1,4,0,2,3,16,6,2,2,8,2,2,2,TX,750,700,350
5M0016959,1,1,1,1,1,3,0,2,1,18,7,2,2,11,2,2,2,TX,1500,700,750
5M0016961,1,2,1,1,1,4,0,2,1,10,6,2,2,9,2,2,2,TX,7000,2000,3000
5M0016965,1,1,1,0,0,3,0,1,1,12,7,1,1,8,1,0,1,TX,750,700,350
5M0016968,2,1,1,1,1,3,2,1,3,-7,7,2,5,11,2,2,2,TX,50,25,25
5M0016969,2,1,1,0,0,3,0,0,1,11,7,2,2,8,2,0,2,TX,3000,2000,1500
5M0016983,1,1,1,0,0,3,0,0,1,-7,7,1,1,3,1,0,1,TX,7000,2000,3000
5M0016984,2,1,0.6667,1,0.6667,3,0,2,2,6,7,2,2,10,3,2,2,TX,50,25,25
5M0016988,1,1,1,0,0,3,0,0,1,12,7,2,2,4,2,0,2,TX,750,700,150
5M0016994,1,1,1,1,1,3,2,2,1,13,7,2,3,18,2,2,2,TX,1500,700,750
5M0017001,1,1,1,1,1,3,0,1,2,9,7,2,2,4,2,2,2,TX,750,700,350
5M0017005,2,1,1,2.5,0.4,3,0,2,1,-7,7,5,5,9,5,2,4,TX,50,25,25
5M0017006,2,1,1,2,0.5,3,0,1,1,17,7,2,2,9,2,1,2,TX,50,25,25
5M0017007,1,2,1,1,1,7,1,1,1,2,5,1,1,0,1,1,1,TX,7000,2000,3000
5M0017008,1,1,0.6667,2,0.3333,3,0,2,1,5,7,2,2,6,3,1,2,TX,1500,700,750
5M0017013,1,2,0.5,1,0.5,7,0,2,1,12,5,1,2,12,2,1,1,TX,750,700,350
5M0017014,2,1,0.5,2,0.25,3,0,1,1,10,7,2,2,0,4,1,2,TX,50,25,25
5M0017021,1,1,0.5,1,0.5,3,0,1,1,11,7,2,4,15,4,2,3,TX,3000,2000,1500
5M0017023,1,2,1,1,1,3,2,1,1,12,7,1,1,4,1,1,1,TX,7000,4000,5000
5M0017036,1,1,1,1.5,0.6667,3,0,1,1,7,7,3,3,10,3,2,2,TX,1500,700,750
5M0017037,1,2,2,1,2,4,2,1,1,4,8,2,3,8,1,2,2,TX,7000,2000,3000
5M0017039,2,1,0.3333,1,0.3333,3,0,4,5,-7,7,2,2,6,6,2,2,TX,50,25,25
5M0017040,1,1,1,0,0,3,0,0,1,-7,7,2,2,5,2,0,1,TX,7000,2000,3000
5M0017059,1,1,0.6667,0,0,4,0,0,1,3,8,2,2,2,3,0,2,TX,50,25,25
5M0017060,1,1,0,0,0,3,0,0,1,4,7,1,1,0,0,0,0,TX,750,700,350
5M0017073,1,2,2,1,2,5,0,1,1,4,10,2,3,24,1,2,1,TX,3000,2000,1500
5M0017077,1,1,0,1,0,4,0,0,2,10,7,2,2,6,0,2,2,TX,50,25,25
5M0017081,2,1,1,1,1,4,0,2,1,7,7,2,2,0,2,2,2,TX,50,25,25
5M0017083,1,1,0.6667,1,0.6667,5,2,0,1,10,9,2,2,7,3,2,2,TX,7000,2000,3000
5M0017090,1,1,1,1,1,4,0,1,1,12,7,1,1,8,1,1,1,TX,750,700,350
5M0017091,1,1,2,1,2,4,0,0,1,10,7,2,2,4,1,2,2,TX,3000,700,1500
5M0017096,2,1,1.5,3,0.5,2,0,0,1,3,11,2,4,12,2,1,2,TX,50,25,25
5M0017099,2,1,1,1.5,0.6667,4,0,2,1,12,7,2,3,8,3,2,3,TX,50,25,25
5M0017109,1,2,2,2,1,4,1,1,1,1,7,2,3,4,1,1,2,TX,7000,2000,3000
5M0017110,1,1,1,0,0,4,0,0,1,-7,7,1,1,2,1,0,1,TX,750,700,350
5M0017117,2,2,0,1,0,4,0,0,1,3,7,1,1,4,0,1,0,TX,50,25,25
5M0017120,1,1,1,0,0,4,0,1,1,10,7,1,1,6,1,0,1,TX,3000,2000,1500
5M0017123,1,1,1,2,0.5,4,0,0,1,10,7,2,4,18,2,1,2,TX,3000,2000,1500
5M0017126,1,1,1,1.5,0.6667,4,2,0,1,4,7,2,4,17,3,2,3,TX,50,25,25
5M0017127,1,1,1,1,1,4,0,2,1,18,7,2,2,11,2,2,2,TX,7000,2000,3000
5M0017138,2,1,1,2,0.5,4,0,0,1,6,7,2,2,6,2,1,2,TX,50,25,25
5M0017149,1,1,1,0,0,4,0,0,1,-7,7,1,1,2,1,0,1,TX,50,25,25
5M0017150,1,1,1.5,1,1.5,4,4,0,1,14,7,3,6,18,2,3,3,TX,7000,2000,3000
5M0017151,1,2,0,1,0,4,0,0,1,1,7,1,2,8,0,1,0,TX,300,150,75
5M0017152,1,1,1.5,3,0.5,4,0,1,1,-7,7,3,3,7,2,1,2,TX,7000,2000,1500
5M0017160,1,2,1,1,1,4,0,0,1,3,7,1,1,2,1,1,1,TX,7000,2000,3000
5M0017161,1,1,1,1,1,4,0,1,1,10,7,1,1,2,1,1,1,TX,3000,2000,1500
5M0017165,1,1,1,0,0,4,0,2,1,-7,7,1,1,3,1,0,1,TX,750,700,350
5M0017166,2,1,1,2,0.5,4,0,3,3,10,7,4,4,7,4,2,4,TX,50,25,25
5M0017168,2,1,1,2,0.5,4,0,0,1,-7,7,2,2,11,2,1,2,TX,50,25,25
5M0017170,1,1,1.5,1.5,1,4,0,0,2,10,7,2,4,11,2,2,3,TX,50,25,25
5M0017172,1,1,1,1,1,4,0,2,1,10,7,2,2,10,2,2,2,TX,7000,4000,3000
5M0017173,1,1,2,2,1,4,0,0,1,6,7,2,2,8,1,1,1,TX,3000,2000,1500
5M0017181,1,1,4,2,2,4,0,1,1,8,7,4,4,25,1,2,2,TX,3000,2000,1500
5M0017186,2,1,1,1,1,5,1,0,1,-7,8,2,2,2,2,2,2,TX,50,25,25
5M0017187,1,1,0.5,2,0.25,5,0,2,2,17,8,2,2,4,4,1,2,TX,7000,2000,3000
5M0017191,2,1,1,1,1,5,0,0,1,10,8,2,4,10,2,2,2,TX,300,150,75
5M0017194,1,1,1,1,1,2,0,1,2,6,6,1,3,27,1,1,1,TX,7000,2000,3000
5M0017199,2,1,1.5,1,1.5,5,0,1,1,14,8,2,4,8,2,3,2,TX,50,25,25
5M0017200,2,1,1,2,0.5,5,0,0,1,-7,8,2,2,13,2,1,2,TX,300,150,150
5M0017203,1,2,4,2,2,3,4,2,2,7,6,4,4,4,1,2,3,TX,750,700,350
5M0017205,1,2,1,1,1,5,1,1,1,10,8,1,1,10,1,1,1,TX,3000,2000,1500
5M0017206,1,2,2,1,2,5,0,2,1,4,8,2,3,17,1,2,2,TX,300,150,150
5M0017207,1,1,1,1,1,5,0,2,2,-7,8,4,4,8,4,4,4,TX,3000,700,1500
5M0017209,2,1,1,2,0.5,1,1,2,1,6,10,2,3,11,2,1,2,TX,50,25,25
5M0017210,2,1,0.5,1,0.5,1,2,1,1,18,10,2,4,28,4,2,2,TX,50,25,25
5M0017217,2,1,0.5,1,0.5,6,0,1,1,-7,8,2,2,6,4,2,2,TX,50,25,25
5M0017218,1,1,0.5,0,0,5,0,0,1,7,7,1,1,5,2,0,1,TX,3000,2000,1500
5M0017224,1,1,0.3333,0.5,0.6667,6,0,2,2,8,8,1,2,13,3,2,2,TX,750,150,150
5M0017227,2,1,1,1,1,6,3,0,1,-7,8,1,1,7,1,1,1,TX,1500,700,750
5M0017231,2,1,2,0,0,6,0,0,1,5,8,2,2,4,1,0,1,TX,50,25,25
5M0017237,1,1,1,2,0.5,5,0,0,1,14,10,2,2,10,2,1,2,TX,3000,2000,3000
5M0017242,1,1,1,1,1,6,2,2,1,16,8,2,5,18,2,2,2,TX,3000,700,750
5M0017246,2,1,1,1.5,0.6667,6,0,0,2,9,8,2,5,33,3,2,3,TX,50,25,25
5M0017249,1,1,1,1,1,5,0,1,1,-7,10,2,2,4,2,2,2,TX,750,150,150
5M0017250,1,1,2,1,2,6,0,1,1,18,8,2,2,12,1,2,2,TX,7000,2000,3000
5M0017252,2,1,1,0,0,6,0,1,1,-7,8,2,2,6,2,0,2,TX,50,25,25
5M0017253,1,1,2,2,1,6,0,0,1,4,8,2,2,8,1,1,1,TX,3000,2000,1500
5M0017259,1,2,1,2,0.5,5,0,0,1,6,10,2,2,12,2,1,2,TX,750,700,350
5M0017265,1,1,0.6667,2,0.3333,6,0,1,1,5,8,2,4,17,3,1,2,TX,750,700,350
5M0017274,1,1,0.75,1.5,0.5,6,5,2,4,16,8,2,6,24,4,2,4,TX,3000,2000,3000
5M0017288,1,2,1,1,1,4,0,2,1,14,10,2,4,10,2,2,2,TX,1500,700,350
5M0017294,1,1,1,1,1,6,0,1,1,14,8,2,4,13,2,2,2,TX,1500,700,750
5M0017295,1,1,0.6667,1,0.6667,4,2,3,1,16,10,2,3,6,3,2,2,TX,1500,700,750
